Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
25251.9,-1.168193,-0.620076,0.817523,-1.046196,-0.636532,1.991750,-1.137012,-0.843411,-0.281615,-0.423683,0.824238,0.795283,0.199570,0.355965,1.440236,1.553835,-0.310273,0.779425,0.527695,0.298263,0.756360,1.305721,1.159606,-1.550910,-1.436252,-0.013088,1.218010,-0.784005,43.18,0
25272.6,1.103202,0.674362,0.182212,0.163884,-0.803507,-1.049192,0.435031,0.916044,0.255594,-0.437624,0.370655,-0.435077,-0.542323,-0.553980,-0.736755,-1.080811,0.414989,-1.367295,0.822261,-0.588811,0.318552,-0.331249,-0.609406,1.031239,1.066965,0.052870,-0.307971,0.116684,43.04,0
25293.4,0.868860,-0.151260,-0.899440,-1.654559,-0.432735,0.370269,-0.336195,-0.482392,0.776897,-1.037959,-1.817706,-0.009718,-1.152251,-0.019751,1.396548,-0.473276,-1.744045,-0.421284,-0.345947,1.666373,-2.304378,-0.267519,0.552389,0.285244,0.483871,0.653951,-0.675153,0.637382,55.80,0
25308.6,0.337390,0.441886,-0.502294,0.860667,-0.417979,-1.718635,-0.356647,0.328422,1.664749,-2.413286,0.347212,-1.185466,0.821518,0.312066,1.541634,1.159576,0.733403,1.183399,-0.306315,1.595546,1.023726,-0.594496,1.595824,-0.368316,1.003646,0.345182,-0.670248,0.414451,24.77,0
25316.3,-2.105248,-0.166132,-0.961047,1.280610,1.301743,1.259609,-1.270363,-0.024446,0.075506,-1.098398,0.267496,-1.193552,-0.809431,1.410033,-0.383034,1.025106,-0.358635,0.597056,0.181870,0.694089,-0.307160,0.251709,-0.981994,-0.831861,1.140318,1.153115,0.016493,1.249169,46.83,0
25320.7,0.611331,-0.214279,-0.522122,0.415838,-0.011101,-0.130583,0.079835,0.399288,0.956278,0.470552,-1.218216,-0.297760,-2.405231,0.680701,0.314438,-1.498415,1.846109,0.465480,-0.466282,0.757193,-0.409146,0.905893,-0.608733,-1.547801,0.164769,0.637767,-0.404675,-1.427354,2.32,0
25325.4,1.394846,-1.663919,0.623188,-0.126737,1.091028,0.405642,-0.007204,-2.617362,-0.611370,-0.194357,1.408102,0.274719,-2.224598,0.785523,-0.094567,-1.170859,1.611511,0.478653,0.306162,0.595620,0.261905,-1.875393,-2.103135,-0.971590,0.235176,1.143853,-1.606803,0.294490,24.96,0
25343.6,-0.224190,-0.477253,0.124309,0.182348,0.106211,1.078182,-0.032120,-0.879504,-0.778139,0.126760,1.266588,0.056089,-0.990467,2.042787,1.443154,-0.604147,-0.323755,-0.241262,2.779034,-0.555224,-0.987564,-0.755980,0.944916,2.693512,-1.457196,-0.798973,-0.898621,-0.878603,5.60,0
25350.7,0.196538,0.017192,-0.938535,-2.175930,-1.742836,-0.716561,1.447140,-0.821477,-0.033527,-1.893889,0.493348,1.478027,1.441880,0.680249,1.086232,0.449648,-1.170332,0.701612,1.573903,-1.383762,-1.910485,1.040843,-0.231920,-1.217243,-1.438857,-0.046339,1.546412,0.113757,27.58,0
25377.7,1.032360,-0.813713,0.376905,0.629444,-0.054875,-1.159900,-1.577227,-0.045511,1.087162,-1.149100,-1.305549,-0.186842,-0.347959,-0.444244,1.636014,0.698855,1.280112,-0.034643,0.411505,-1.470682,0.998250,-0.560666,0.205331,1.599002,1.335787,1.649636,1.303170,-1.808084,5.17,0
25391.2,1.367375,0.302198,0.055145,-0.787047,2.418412,0.089430,0.488286,1.621613,-0.069754,0.568890,0.009631,0.830288,-0.176620,1.675423,0.979892,0.640225,-0.382948,0.680794,-0.002341,-0.297630,0.114937,0.516402,-0.311346,-0.569242,0.346791,0.125559,-0.349584,0.140517,61.18,0
25404.8,0.847849,-2.136103,0.055017,0.860160,1.252868,0.802913,1.890053,-2.141789,-0.290397,0.878462,-0.666339,1.370488,0.098083,0.324987,-0.418225,0.410184,0.444608,-0.704977,1.914505,-1.472414,-1.716852,0.343774,0.443098,-1.842361,1.208325,-0.654377,0.959733,0.587373,14.60,0
25426.0,-1.391265,0.798879,0.605997,0.075948,-0.817822,-0.495601,-0.354884,-1.361581,0.413918,0.158031,0.839466,-0.182645,0.232359,0.070633,-0.080462,-0.564510,1.248688,-0.677510,0.236358,0.960521,0.937299,0.651554,-1.806046,-0.682964,-0.228428,0.448237,1.604860,-1.371251,81.61,0
25455.6,2.008027,-1.284540,0.359979,-0.715302,-0.889986,-0.377880,0.814776,0.226090,-1.018473,-1.288825,-0.232889,-0.357859,-0.001980,-0.170123,-0.105543,1.811642,0.069581,-1.140431,1.121764,-1.775076,0.607739,-1.125897,0.391758,-0.807374,0.498056,0.509951,0.841995,1.432008,59.68,0
25462.9,-0.631928,1.308599,0.979078,-1.158096,0.623440,0.312278,-0.001966,-0.174286,1.173064,1.453999,-0.225982,0.499173,-0.959996,1.729735,0.611456,0.090879,-0.153444,0.386074,0.658299,-1.622065,-0.326335,0.055136,-1.974658,-0.100129,0.271554,-0.613799,-0.998372,-0.047151,6.94,0
25488.2,-0.303200,-1.290946,1.271848,1.083522,-0.361693,-1.252179,1.006132,-1.571612,-0.562867,-0.942534,-0.236603,1.017816,-0.203436,0.698686,0.340177,-0.022391,0.284416,-0.639005,1.079282,-1.015197,0.853892,-1.300701,-0.393669,-0.121173,1.085399,0.997561,0.731070,-0.066632,8.09,0
25516.8,1.626568,0.346483,0.266609,-0.758173,1.197720,0.500619,0.456985,-0.608650,0.143724,2.332226,0.027613,0.372008,0.746191,-1.744334,1.070399,-1.115125,-1.453967,1.347805,-0.611612,0.810885,-1.906841,-0.638345,0.543089,0.212235,0.931405,1.080467,0.645007,0.073420,114.43,0
25545.4,-1.368083,-0.713971,-0.913403,0.297349,0.149522,0.620266,0.141849,-0.798028,-0.572717,1.118913,-0.835744,-1.875207,-0.636862,-0.427995,0.458059,0.395229,0.591244,0.516897,-0.175987,-1.322995,-0.714882,-0.028965,1.085834,0.124890,-0.372571,0.134602,-0.400473,-0.965960,38.42,0
25552.4,1.628129,-0.787516,-0.495038,1.273648,-0.618303,-0.266989,0.779467,0.532103,-0.434611,-0.602322,-0.830197,-0.747456,0.601899,-0.298524,-0.889965,0.031812,0.959691,-2.135734,-0.439860,-0.131737,0.584647,1.349396,-0.007287,0.215717,1.191877,-0.895122,0.847705,0.177809,9.56,0
25568.6,-0.410728,-0.490448,-2.296618,-0.919942,-0.297713,2.717703,-1.140902,-0.221500,1.149200,-0.138719,-0.463212,-1.532761,1.518562,-1.621965,-0.801050,1.156511,0.257062,-0.107146,0.910258,-1.560958,-0.180426,0.449162,-0.174540,0.519602,-1.170547,-0.242257,1.436162,0.705222,91.71,0
25588.3,-1.387800,0.131899,-1.457120,-1.238557,-0.026172,-0.665156,-0.873565,-1.630888,0.958518,0.034491,2.377047,1.316879,-0.970660,1.075808,0.759833,0.026630,-0.972616,1.253835,-0.060105,-0.722370,-0.186164,0.735596,-0.068404,0.481696,1.059570,-0.728000,-0.554087,-0.040160,13.05,0
25597.4,-2.459531,0.116339,0.597784,0.503412,0.494876,-0.251430,2.778239,0.370373,0.450224,0.148327,-0.047001,-0.112635,-0.298247,-0.238092,-0.098719,-0.123846,-1.511942,2.244882,-1.738573,0.352150,0.960628,1.701940,0.634208,-0.423582,-0.559346,1.533753,-0.558508,2.298741,12.30,0
25605.6,2.200936,-1.529710,0.160986,-0.128998,-2.115913,-0.197038,-1.154356,-0.412356,-0.443017,-0.094047,-0.573121,0.449498,-0.406946,0.112230,1.136893,-1.006148,-1.679906,-0.379724,-1.766997,0.104679,0.913525,-1.992630,0.705140,0.679392,-0.485118,0.679381,-1.043898,-0.226720,21.53,0
25628.5,1.574060,-1.017414,-0.308447,0.113450,0.582568,-0.160130,-1.678767,-0.268845,0.015105,-1.145962,-0.296609,0.720086,0.393228,-0.385266,0.814076,-0.171236,0.499743,0.787236,-1.318750,-0.425201,-0.098946,1.277047,0.696753,0.227902,-0.074235,-0.501714,-1.183449,-0.057509,59.68,0
25650.5,-0.041083,-1.758381,-0.029117,1.467386,-0.615978,-0.085562,0.218527,1.404343,1.119433,-1.850397,1.250525,0.372987,-0.648995,-0.977005,1.689814,1.089323,1.462633,-0.928572,0.349367,-0.120292,0.598396,1.918351,-0.079857,0.267398,0.227141,0.311755,-0.223915,1.001054,8.59,0
25664.0,0.006023,0.348131,0.571887,-0.670086,-1.064516,1.522320,-0.240958,-0.604823,-0.344779,-0.368821,-0.186613,1.955409,-0.674870,-0.888467,-0.464778,0.136890,-1.548339,-0.593867,1.110908,-0.654720,0.909618,1.157912,1.870250,-0.889172,-0.775868,-0.719714,-0.789791,0.946958,14.75,0
25672.1,-1.920675,-0.151154,1.178278,2.524892,-0.257223,1.441496,-0.162064,1.016885,0.819124,-1.034995,0.012950,-0.570306,-0.799469,0.836118,1.964758,-2.074453,-1.510936,0.238812,0.100554,0.818883,0.146359,-0.956373,1.107616,-0.376004,0.350244,0.753652,0.044565,1.174947,27.81,0
25701.7,0.264761,-0.724491,0.279881,-2.060993,0.884760,-0.462776,0.219110,0.298434,0.416920,0.845902,-1.464561,3.122634,-0.153317,0.768174,-0.171294,0.645882,-0.563938,0.446233,0.431082,-0.153273,0.749669,0.076119,2.110720,0.630212,-1.102363,-0.052473,-0.015954,0.085555,25.51,0
25730.1,-0.306908,-0.749525,0.459231,-1.272337,0.232437,0.663547,-0.490817,-1.948336,0.403560,-0.441564,0.699446,0.543924,1.063149,1.454714,0.690466,0.768778,1.401779,-2.056341,-1.819659,-0.450001,1.791624,-1.450151,-0.034395,-0.354667,0.094700,0.355127,0.828327,0.542263,1.24,0
25734.2,-1.652867,0.451154,-0.876790,0.298068,-0.062786,0.367100,-0.109919,1.136873,0.744391,1.538912,-1.148346,1.769154,1.066786,-0.173982,0.298021,-1.299423,1.277054,-0.439043,-0.181183,-0.513157,-1.425905,1.052749,-0.190401,1.295363,-0.174145,-0.268829,-0.227915,0.163611,66.14,0
25759.0,0.803098,-0.799700,-0.675368,0.039753,-1.391402,-1.431975,0.115938,0.629252,1.897604,1.538853,-1.578498,-0.558481,-0.028487,-0.552654,-1.239508,-1.551357,-1.058959,-0.174208,-0.705992,1.316170,0.841423,-0.404531,-0.720635,-1.681839,-0.489485,-0.487263,-0.664105,2.039662,25.71,0
25759.5,-1.423760,0.478990,-1.425866,0.398494,0.410804,-0.434468,0.144117,1.436789,0.373748,-2.298868,-0.577596,-0.805179,-0.491668,0.305219,-0.314385,-2.629786,1.180344,-0.424328,-1.840716,-0.915332,-1.128744,-0.526894,0.535778,-0.491649,0.367509,-0.989064,-0.038061,-1.097691,13.52,0
25771.4,0.511990,0.532237,1.763225,0.127304,-0.915872,0.279698,-0.062293,1.449913,-0.252754,1.551555,0.694772,-0.209169,-0.323189,-0.001030,0.799054,0.353750,0.741785,1.010162,1.239816,1.337954,0.881171,-0.700036,1.169449,0.088501,1.349299,-1.797029,-0.890773,-1.340963,22.82,0
25799.0,-0.323652,0.193475,-0.256153,0.127707,0.680732,1.258699,1.538514,1.661293,0.603940,0.100061,1.470041,-0.338074,-0.271558,0.952939,1.337161,0.772708,-0.518591,1.006018,0.601499,-1.134503,-2.518293,1.878616,0.547031,-0.759835,-0.328311,0.004396,1.045683,-0.692259,21.69,0
25816.3,1.587770,-0.313174,-0.131968,1.389832,-0.152825,-0.625532,-1.069886,0.825763,-1.637758,0.473761,-0.846902,-0.438305,-1.941551,0.707218,0.339970,0.595876,-0.504631,1.164087,-0.025117,0.336314,-0.868507,-1.911276,-1.543498,0.427304,0.760579,-0.367113,0.945244,1.378752,7.16,0
25842.6,0.462218,-1.247360,-1.356290,0.827028,0.948053,-1.936528,1.044813,0.872937,1.435025,-0.599784,-0.251674,0.160186,0.175780,1.574324,-0.045832,-0.303516,1.988693,-1.018762,-1.022162,-0.473760,-1.102939,0.996034,0.559112,0.190954,2.217538,0.349670,-0.396988,-0.983340,41.18,0
25848.0,-0.233423,0.499510,-0.369991,-0.277512,2.668245,-0.128625,-0.571440,-0.836569,-0.320780,-0.356435,-0.122362,-2.116410,0.374766,0.675197,0.714992,-1.709609,-0.418844,-0.220160,0.968195,-0.864160,-0.636932,0.446306,0.831122,1.296577,1.415844,0.995587,-0.671454,1.438662,24.91,0
25873.5,1.334524,0.220982,0.723772,-0.723419,-1.379979,-0.097576,-1.492701,0.168843,-0.349366,0.019680,-0.208608,-1.596207,-0.109160,-0.444201,-0.695480,-1.838689,-0.698719,0.472682,0.451841,-1.106053,2.250366,-0.775592,-0.731481,-0.387324,1.422749,0.356659,0.080450,-0.191480,42.20,0
25890.2,1.217316,1.273598,-0.346133,0.060611,-0.114464,0.328912,0.386728,0.266983,-0.411828,-0.645138,-1.336242,-0.346858,0.704150,-0.690232,-1.199590,-0.248638,-1.238993,-0.115135,1.333946,0.217134,1.127946,1.403185,0.327920,-1.102522,0.212764,-0.880181,1.212519,-0.298079,20.07,0
25911.1,-0.492994,-0.483890,0.170268,-2.539735,1.310011,-0.083443,-0.209811,-0.258165,-1.959809,-0.897856,-0.198405,-1.742820,0.695743,2.290420,0.248961,0.005021,0.635698,-0.433391,0.629017,-0.186913,-1.231410,-1.762637,-0.561340,-1.514902,-0.841388,-1.085124,-0.323341,0.781722,110.23,0
25923.0,1.003192,1.940683,0.261746,0.660780,-1.127535,-0.461337,-0.629746,-0.558670,0.219909,0.383973,0.865183,-0.635469,-0.229191,1.101077,0.725378,-0.897889,0.425383,0.762036,-0.196710,-0.733144,-0.521893,0.903462,-0.624761,0.175579,0.694311,0.417682,0.953206,1.305679,2.90,0
25931.0,-0.338046,-0.949950,0.602950,0.525856,0.192310,1.409899,0.078232,0.264910,0.260701,-2.178317,-0.788186,-0.103158,0.359458,-0.458379,0.083593,0.328310,-1.992304,-0.861576,0.287457,-0.725892,0.246290,1.705731,-1.186797,1.061166,1.960053,0.068841,-0.229520,-0.405318,48.23,0
25933.1,1.581947,-0.547413,0.932074,1.015683,0.395808,1.276242,1.046158,1.341504,0.299191,1.077101,-0.016824,0.881274,-0.215388,-0.664663,1.026614,-0.013211,0.596222,0.060423,-0.080314,0.254073,0.707509,0.849974,0.121885,-0.894994,0.620080,0.732722,0.801502,0.723212,31.31,0
25955.2,-1.041860,0.934476,0.049012,0.975596,1.017611,-1.018735,0.677953,0.989851,0.536434,1.526264,-0.650053,2.189512,0.691021,-1.591915,-0.643516,0.762317,0.385570,-0.228625,-0.331533,-0.063025,1.021234,-0.079710,0.493684,-0.783296,-0.714002,1.569565,0.349787,-0.316902,54.79,0
25965.4,0.560088,-0.706961,0.411431,-1.052528,-0.856438,-0.299652,-0.440797,0.162985,-0.055924,0.487537,0.498632,-0.175689,0.745067,0.991129,0.203558,-0.312237,-0.244945,1.936298,-1.414073,-0.468876,-0.535060,-0.546300,-0.639633,-0.600671,0.417043,-0.714895,-1.114181,1.427895,12.28,0
25981.2,-1.846965,-0.166010,1.344202,-0.439693,-0.102301,-0.281628,-0.764519,-0.381921,-1.107155,-0.604364,-1.240448,-0.117593,-1.032501,-0.812041,-1.365610,-1.307998,0.568829,-0.634629,-0.008778,0.046090,1.710329,0.425143,-2.028307,-1.111494,-0.860713,-0.412213,-0.325241,0.861166,27.96,0
25998.4,2.204221,0.257039,0.328256,-1.125504,-0.323815,0.002506,1.136738,-0.325594,0.609184,0.388822,0.686074,1.124220,0.664353,2.386240,0.329030,-1.068867,0.512015,0.204995,-0.541731,0.023214,0.085668,0.853104,-0.154754,-0.536200,0.574570,-0.928147,-1.187653,-1.298589,7.83,0
26006.2,-1.272282,-0.161246,0.338027,-1.682117,0.290667,-1.502505,-0.134596,0.382659,0.374137,0.709878,0.341810,0.398344,0.199560,-0.380908,1.019209,-1.602857,-0.667613,1.289107,-0.828957,2.092238,0.002871,-0.176048,-0.741633,-1.508334,-0.061521,-0.182064,-0.357944,-0.925623,36.04,0
26021.3,-1.496574,0.169736,0.658062,-0.955283,1.384793,0.129010,-1.616223,-1.737072,-0.390942,-1.363442,0.034764,-0.140421,0.427286,1.085153,0.266651,0.099838,-1.574278,-1.781692,0.032424,-0.130802,-0.067012,0.192189,0.591724,0.909559,-0.576979,0.879193,-0.375400,-1.379281,38.86,0
26023.9,0.189153,-0.376055,-0.615204,-0.447499,0.511229,0.293385,1.226278,-0.180558,-0.984507,0.502848,-0.469525,0.688692,2.067410,-1.597131,0.692976,-1.572463,0.224533,0.709884,0.048904,-0.569468,-1.105312,-0.508363,0.985888,0.666455,-0.258265,0.334393,-1.142734,-0.650243,37.95,0
26038.3,1.643578,0.348240,-1.676379,1.566213,-2.523459,0.487675,0.331703,-1.527990,-1.836671,0.274669,0.405650,-0.335546,0.338529,-1.059979,0.082107,-0.424287,1.714653,-0.338084,-0.169946,0.885211,1.791617,0.327952,-0.074143,-0.733128,0.211091,-1.398889,-1.347097,-1.334144,13.79,0
26047.8,-1.757265,0.597916,0.130754,0.551768,-0.767591,0.038250,1.176346,-1.056085,0.307439,0.517486,0.619034,0.375308,-0.035447,0.096973,-0.945948,0.748823,-0.570550,-1.322725,-0.775408,0.532695,-1.869105,-1.161434,0.647547,-0.402700,-1.563469,1.645853,-0.182571,-1.005317,10.90,0
26059.6,1.225381,-1.080582,0.666126,0.451279,0.290821,1.663258,-0.173291,-0.341220,0.119490,-1.276486,0.840234,0.255851,-0.324700,0.262055,-1.062301,0.401835,1.552410,0.477863,0.526769,0.202060,0.436878,0.354789,-0.383753,-0.780834,0.214722,0.315838,-0.608590,0.471250,44.87,0
26069.1,2.091881,-1.661565,2.228014,0.143270,0.111335,-0.692209,0.744893,-1.167539,-1.217932,0.148715,-1.107829,0.268134,-1.164913,1.096192,0.234025,-1.141746,-0.305180,-2.178298,0.678431,1.579633,0.344504,0.689379,-0.859541,0.093895,-0.222580,-0.581399,-1.128707,-0.280834,2.14,0
26092.8,-0.048844,-0.556808,0.582285,-0.091504,0.670135,-1.140755,0.849772,-0.944165,-1.226571,0.413122,0.815445,-1.218673,0.578663,-1.035175,-1.333402,-0.764209,1.523955,0.362672,1.397338,1.341879,-1.474261,2.112118,-0.139122,-0.823267,1.024635,0.241347,0.322068,-0.558449,9.41,0
26104.8,-0.245572,-0.032019,0.475557,-0.647693,2.117994,1.066319,-0.572828,0.815985,0.675051,1.846982,-0.555107,-1.656741,-0.143701,-2.107414,0.574903,0.268604,-0.250116,0.415226,0.304793,-1.141367,-0.153361,-1.169388,0.616527,-0.575749,0.012722,-0.124122,-1.157579,0.633265,51.08,0
26112.4,-0.247761,0.013122,-0.516156,0.541583,-0.635997,-0.250914,-1.320302,0.232789,1.439898,-0.515917,0.822807,-0.342460,0.620199,-0.724530,0.540967,-0.249916,0.858222,-0.098445,-1.240672,-0.360011,-1.353350,0.793570,-0.826524,1.079214,-0.543101,0.624790,0.576029,-0.705574,5.40,0
26122.2,0.058115,-0.202382,-0.789643,0.580128,-0.807896,0.531219,-1.310045,-0.111478,-1.300403,-0.599670,0.345397,1.386477,-0.241724,-0.346002,1.401658,-0.048800,0.013983,0.580756,-0.817732,0.821297,0.233313,0.415446,-0.959146,-0.264964,1.815631,-0.335897,0.662109,1.053644,63.38,0
26138.2,-0.054505,1.186182,-0.729141,0.574021,-1.340962,0.585287,-0.234342,-0.378963,-0.286260,-1.234368,2.243751,-0.656826,2.709162,-1.455189,-0.570284,-1.132413,0.373578,0.910613,1.490511,0.903399,-0.514148,1.169307,0.167145,0.959801,0.144328,-1.937153,-0.457311,1.255215,4.50,0
26145.5,-0.660740,-0.829713,1.178596,-0.442430,0.301678,-1.804026,0.338184,-1.012333,0.357833,-0.073200,0.254699,-2.314133,-1.158968,0.853791,1.767252,-1.388837,-0.808274,-0.558665,-0.453804,-0.847542,-1.940590,-0.139136,-1.472794,0.839893,-0.044805,-0.395450,0.533887,-0.240649,89.73,0
26148.8,-0.007096,-1.128607,0.826889,0.088915,-0.232388,-0.061572,-1.130251,0.317676,-0.124711,-0.521381,1.137236,-0.279166,1.857586,0.146534,0.845086,-0.633066,0.329762,-1.284009,-0.764417,0.590885,0.115882,-0.563471,-2.013706,0.316093,-0.499973,-0.710411,-1.336650,-0.757165,22.00,0
26165.6,0.892436,-1.703268,-0.080366,-0.197888,-0.945403,0.764621,0.667801,0.527135,-1.279801,0.275486,2.426198,-0.022151,0.609058,-1.478957,0.184261,-0.636288,0.604051,-0.687901,-0.974521,0.503216,2.814186,-1.128694,-0.763583,-0.961509,-0.584028,0.873819,0.078744,0.192181,72.57,0
26183.6,-0.417861,-1.680653,-0.288374,1.326777,0.467322,1.652733,-0.882470,-0.469662,-1.500085,0.346940,-1.457987,1.623119,-0.557938,1.898580,1.366311,1.121199,2.045562,1.127679,-0.444772,0.563104,1.032326,0.257884,1.301446,-0.118823,-0.693837,-0.826116,-0.625734,-0.672529,3.85,0
26196.5,0.580629,-1.761833,0.298509,0.114851,0.983137,0.899160,1.385012,-1.199891,0.710935,-0.793997,-2.198541,1.294353,0.528108,-0.275518,0.282597,-1.738967,-1.895131,-0.051587,0.689794,-0.086782,0.228981,-0.582198,2.401574,-1.272757,0.402670,1.224878,0.178901,-0.592531,4.45,0
26224.9,0.230015,-0.196260,-1.504699,0.260413,-0.993406,0.331458,0.698836,0.661186,-0.374797,0.199979,-0.504861,1.498440,0.059410,-0.162564,1.025996,1.565804,-2.375154,-0.658260,0.184910,-1.650519,-0.032673,0.938848,1.538695,0.828199,-0.037771,0.232037,-0.364941,-0.855608,35.19,0
26230.3,0.077940,0.240953,-0.528613,0.994087,-1.182100,-1.706522,-1.754577,-0.380255,-0.419172,-0.386547,1.299556,-1.525377,0.190797,-0.028485,-1.333175,1.177340,-0.253033,-1.375548,-1.086275,0.148898,-0.528080,-0.652422,0.224095,0.255892,-2.372818,-0.113393,0.199392,0.794878,1.50,0
26260.3,-2.213879,0.462498,1.071897,0.485412,-0.306601,1.576027,-2.796827,1.589168,-0.148280,-0.183942,-0.835526,-1.352814,-0.242969,-0.445613,-0.988250,0.068766,1.771933,1.758134,-0.560512,0.058635,0.961237,0.251446,-0.394697,0.597059,1.339368,-1.221296,-0.989249,-0.756149,96.18,0
26282.1,-1.081947,0.638673,-0.762553,-1.726996,-0.902776,0.482199,0.873793,1.450202,1.607890,2.306782,0.648909,-1.070429,0.995229,-1.148468,0.471762,0.565719,1.534442,0.202815,1.285383,0.199397,-0.538158,0.499344,-1.030751,-0.514013,0.287088,0.784680,-1.474243,-0.449278,8.35,0
26311.6,-0.068498,1.081202,1.635145,0.159771,-1.801663,-0.798765,0.769856,-0.389394,-0.107137,0.477616,1.829348,-0.336591,-1.385939,1.357985,2.164841,1.361261,-0.343832,0.255027,1.322979,2.415335,-0.545841,-0.316801,-0.345475,0.352035,-0.877267,-1.740749,-0.979903,0.103308,56.03,0
26337.2,1.274157,0.036780,0.873660,1.203115,-0.879814,-1.829689,-0.195469,0.345279,0.536244,0.469700,-0.685925,-0.104951,-0.582152,-1.227690,-0.181081,1.392085,1.261615,0.773297,-0.631449,0.119985,0.863070,-1.044705,0.034591,0.794454,0.047977,-0.255008,0.922347,-0.244058,5.01,0
26351.8,0.100982,-1.069642,-1.581912,1.249999,-0.639986,0.035100,-0.089899,0.576691,-0.694901,0.578010,0.747339,0.111919,0.492015,-0.711735,2.228971,0.796325,-1.650636,-0.738734,-1.189418,-0.663489,-0.141533,-0.572492,-0.057348,0.623803,0.543724,-0.540901,0.146697,-0.184386,48.35,0
26379.0,-0.796511,1.162600,-0.186898,-0.503438,0.824988,-0.817802,-1.124740,0.992188,0.416357,-0.896830,-1.574929,-0.530843,-0.858917,-0.345159,1.115887,-1.043303,0.516592,0.477972,0.604412,-1.675499,-0.158163,-0.590554,-0.959692,1.320021,0.074807,-0.393459,0.556478,1.090126,3.97,0
26403.3,-1.218128,-0.102188,0.581842,-0.327201,0.196863,1.192469,-0.696868,1.864584,0.463154,0.633745,1.742028,-1.164617,-0.341305,-0.877370,0.662293,0.258273,-1.118325,1.287600,-0.762461,-0.421951,1.592031,0.259702,0.280584,-1.107754,-0.741420,-1.078359,-1.247106,-0.922391,108.67,0
26432.0,0.072207,-1.818344,1.873010,0.909677,0.793256,-1.406530,0.263163,0.332296,1.140874,-0.082031,0.445773,0.964094,1.044594,0.502239,-1.156385,1.003638,0.493583,1.064363,0.943161,1.316684,1.542165,0.838511,-0.393964,0.223657,-0.159589,-0.035147,0.173507,0.618928,25.35,0
26439.1,-1.096263,-0.577563,0.377711,-0.668300,0.817268,0.362777,1.654430,-2.516610,-0.690746,-1.405949,-0.602416,-0.061295,1.753290,0.615135,1.168502,0.639270,0.779202,0.974730,-0.619396,0.110610,-1.058787,0.340903,0.588691,2.315759,-0.009649,-0.849023,0.720017,-0.947605,40.79,0
26440.3,2.352426,0.208193,0.635123,-1.509318,-0.604709,-0.544170,-0.407945,-2.003017,-0.110272,-1.360985,-1.699662,0.407782,0.444691,0.605478,1.302539,-0.268140,0.643711,-0.051977,-1.932063,-0.287004,0.678320,-0.227359,0.716894,-0.848811,-0.451205,-0.610316,-0.422147,-0.798808,147.84,0
